Player_ID,First_Name,Last_Name,Gamer_Handle_IGN,Gender,DOB,Email,Phone,Country,MMR_Rating
P0492,Alex,Patel,RapidAlex16,Male,2003-03-07,alexpatel0492@estcgp.gg,+919690427673,India,4346
P0493,Sara,Yadav,RogueSara37,Female,2004-08-12,sarayadav0493@estcgp.gg,+917347951439,India,3540
P0494,John,Singh,NitroJohn22,Male,1997-11-15,johnsingh0494@estcgp.gg,+918899685184,India,2848
P0495,Sara,Yadav,CyberSara57,Female,2000-01-26,sarayadav0495@estcgp.gg,+919291919662,India,3774
P0496,Alex,Singh,StormAlex7,Male,1996-03-17,alexsingh0496@estcgp.gg,+917659759522,India,1976
P0497,Sam,Sharma,RapidSam99,Male,2002-10-06,samsharma0497@estcgp.gg,+19883728428,USA,1225
P0498,Sara,Brown,HyperSara11,Female,2005-12-17,sarabrown0498@estcgp.gg,+918120906738,India,3891
P0499,Sam,Singh,TitanSam92,Male,2000-05-25,samsingh0499@estcgp.gg,+918029801296,India,3043
P0500,Riya,Patel,LunaRiya93,Female,2007-03-22,riyapatel0500@estcgp.gg,+919028067241,India,1145
P0501,Alex,Patel,OmegaAlex36,Male,2000-10-21,alexpatel0501@estcgp.gg,+917342344592,India,2451
P0502,Sara,Yadav,LunaSara78,Female,2005-03-26,sarayadav0502@estcgp.gg,+918582016595,India,2452
P0503,Riya,Singh,LunaRiya81,Female,2003-11-01,riyasingh0503@estcgp.gg,+918359088807,India,7
P0504,Sara,Martin,StormSara30,Female,2006-03-05,saramartin0504@estcgp.gg,+917173838809,India,4549
P0505,Riya,Jackson,StormRiya27,Female,2000-11-09,riyajackson0505@estcgp.gg,+917957504407,India,3838
P0506,Alex,Khan,RapidAlex3,Male,2000-05-08,alexkhan0506@estcgp.gg,+19482626365,USA,4155
P0507,Aman,Patel,KnightAman78,Male,2003-01-11,amanpatel0507@estcgp.gg,+918696034499,India,3094
P0508,Sam,Khan,ShadowSam47,Male,1999-06-21,samkhan0508@estcgp.gg,+917296029581,India,2902
P0509,Sara,Patel,VortexSara41,Female,2000-08-02,sarapatel0509@estcgp.gg,+918967976615,India,1817
P0510,Sara,Khan,StormSara84,Female,1996-02-25,sarakhan0510@estcgp.gg,+919664049353,India,4174
P0511,Aman,Patel,NitroAman60,Male,2005-09-18,amanpatel0511@estcgp.gg,+18935507495,USA,3711
P0512,Sam,Davis,NovaSam19,Male,1997-07-03,samdavis0512@estcgp.gg,+918763238972,India,4135
P0513,Riya,Khan,IronRiya34,Female,2005-04-11,riyakhan0513@estcgp.gg,+917521038472,India,1745
P0514,Aman,Khan,HyperAman71,Male,2004-07-21,amankhan0514@estcgp.gg,+919602567659,India,3351
P0515,John,Khan,WolfJohn89,Male,2007-02-16,johnkhan0515@estcgp.gg,+918501088319,India,533
P0516,Riya,Pillai,TitanRiya19,Female,2004-09-03,riyapillai0516@estcgp.gg,+918490142559,India,722
P0517,Aman,Kumar,LunaAman29,Male,2002-05-27,amankumar0517@estcgp.gg,+919167744978,India,3065
P0518,Sara,Yadav,NitroSara69,Female,1996-10-26,sarayadav0518@estcgp.gg,+17407326064,USA,852
P0519,Sam,Khan,PrimeSam84,Male,2002-01-23,samkhan0519@estcgp.gg,+917080146521,India,1699
P0520,Aman,Khan,PixelAman93,Male,2000-09-15,amankhan0520@estcgp.gg,+919885566001,India,1851
P0521,Sara,Yadav,ApexSara66,Female,1999-11-26,sarayadav0521@estcgp.gg,+917567852550,India,4915
P0522,Riya,Thomas,NitroRiya31,Female,2004-11-24,riyathomas0522@estcgp.gg,+919778788386,India,3815
P0523,Alex,Singh,CyberAlex7,Male,2005-12-12,alexsingh0523@estcgp.gg,+917117075270,India,3058
P0524,John,Patel,ShadowJohn28,Male,2005-11-04,johnpatel0524@estcgp.gg,+919604790756,India,4473
P0525,Sam,Yadav,VortexSam93,Male,2001-07-02,samyadav0525@estcgp.gg,+919418122955,India,804
P0526,Sam,Yadav,NitroSam4,Male,2005-07-03,samyadav0526@estcgp.gg,+919128310838,India,957
P0527,Sam,Khan,TitanSam63,Male,2004-05-11,samkhan0527@estcgp.gg,+918744826194,India,1660
P0528,Alex,Yadav,WolfAlex27,Male,2003-06-19,alexyadav0528@estcgp.gg,+918073441793,India,2200
P0529,Riya,Mehta,ApexRiya34,Female,2007-11-14,riyamehta0529@estcgp.gg,+17620387963,USA,4890
P0530,Sara,Yadav,ViperSara3,Female,2002-09-23,sarayadav0530@estcgp.gg,+917846714376,India,4323
P0531,Sara,Khan,RogueSara5,Female,2005-10-28,sarakhan0531@estcgp.gg,+918660439225,India,2475
P0532,Aman,Singh,HyperAman43,Male,2002-07-01,amansingh0532@estcgp.gg,+917022155334,India,3234
P0533,John,Singh,PrimeJohn63,Male,2003-01-24,johnsingh0533@estcgp.gg,+917120310109,India,1718
P0534,John,Khan,PixelJohn89,Male,2007-03-09,johnkhan0534@estcgp.gg,+918541107376,India,682
P0535,John,Singh,ApexJohn55,Male,2003-03-11,johnsingh0535@estcgp.gg,+918809593640,India,254
P0536,Sara,Singh,NexusSara55,Female,1999-01-20,sarasingh0536@estcgp.gg,+918405638592,India,2550
P0537,John,Patel,PixelJohn44,Male,2003-02-26,johnpatel0537@estcgp.gg,+919944455159,India,3238
P0538,Aman,Khan,FrostAman68,Male,2003-09-28,amankhan0538@estcgp.gg,+17564499114,USA,2605
P0539,Alex,Rao,PulseAlex64,Male,1997-02-12,alexrao0539@estcgp.gg,+19185373144,USA,3498
P0540,Aman,Singh,DragonAman95,Male,2004-07-19,amansingh0540@estcgp.gg,+917099279285,India,4300
P0541,Sam,Singh,VortexSam64,Male,2003-12-23,samsingh0541@estcgp.gg,+918604275202,India,63
P0542,Sara,Patel,CyberSara84,Female,2000-07-13,sarapatel0542@estcgp.gg,+917207911520,India,0
P0543,John,Singh,StormJohn66,Male,2002-07-05,johnsingh0543@estcgp.gg,+17603265311,USA,2417
P0544,John,Singh,OmegaJohn21,Male,2002-06-08,johnsingh0544@estcgp.gg,+919233470703,India,1340
P0545,Alex,Khan,CyberAlex87,Male,1996-03-02,alexkhan0545@estcgp.gg,+918399346756,India,1942
P0546,John,Patel,TitanJohn57,Male,2006-03-25,johnpatel0546@estcgp.gg,+917978213835,India,2675
P0547,Sara,Singh,SilentSara79,Female,1997-12-25,sarasingh0547@estcgp.gg,+918876605288,India,1406
P0548,Riya,Khan,VortexRiya60,Female,1998-02-28,riyakhan0548@estcgp.gg,+918982014901,India,3691
P0549,Alex,Yadav,NitroAlex48,Male,2007-05-01,alexyadav0549@estcgp.gg,+918390488636,India,2409
P0550,Sara,Singh,RapidSara58,Female,1996-09-26,sarasingh0550@estcgp.gg,+918666823052,India,808
P0551,John,Nair,LunaJohn38,Male,1997-11-10,johnnair0551@estcgp.gg,+917513915208,India,2268
P0552,Riya,Khan,LunaRiya67,Female,2005-12-02,riyakhan0552@estcgp.gg,+919660508292,India,2894
P0553,Sam,Williams,VortexSam83,Male,2001-08-28,samwilliams0553@estcgp.gg,+18450971251,USA,444
P0554,Sam,Patel,RapidSam19,Male,2002-09-06,sampatel0554@estcgp.gg,+918534940895,India,4192
P0555,Riya,Patel,NovaRiya84,Female,2005-04-22,riyapatel0555@estcgp.gg,+917689055564,India,683
P0556,John,Rao,BlazeJohn48,Male,1997-06-24,johnrao0556@estcgp.gg,+919011752768,India,3276
P0557,Riya,Singh,ShadowRiya37,Female,2005-11-24,riyasingh0557@estcgp.gg,+917979238546,India,3256
P0558,Aman,Patel,CrimsonAman81,Male,2006-07-12,amanpatel0558@estcgp.gg,+17463263311,USA,4939
P0559,Alex,Patel,FrostAlex32,Male,2007-01-11,alexpatel0559@estcgp.gg,+18858574153,USA,369
P0560,Sam,Bansal,HyperSam80,Male,2007-03-13,sambansal0560@estcgp.gg,+917697766066,India,464
P0561,Alex,Singh,DragonAlex7,Male,2007-01-05,alexsingh0561@estcgp.gg,+918445604588,India,639
P0562,John,Sharma,CrimsonJohn95,Male,1997-02-13,johnsharma0562@estcgp.gg,+919322764240,India,4368
P0563,Aman,Khan,NexusAman89,Male,1996-01-16,amankhan0563@estcgp.gg,+19106069313,USA,3499
P0564,John,Singh,BlazeJohn49,Male,1998-08-14,johnsingh0564@estcgp.gg,+919775451921,India,97
P0565,Alex,Moore,StormAlex4,Male,2004-01-06,alexmoore0565@estcgp.gg,+17187936155,USA,3008
P0566,Alex,Yadav,PhoenixAlex43,Male,2003-04-11,alexyadav0566@estcgp.gg,+919187318231,India,3880
P0567,Aman,Khan,NeonAman31,Male,2002-02-17,amankhan0567@estcgp.gg,+917076125024,India,1723
P0568,Aman,Singh,QuantumAman80,Male,2005-01-05,amansingh0568@estcgp.gg,+19051317797,USA,1014
P0569,John,Thomas,NeonJohn11,Male,2006-04-14,johnthomas0569@estcgp.gg,+918789190991,India,2920
P0570,Sara,Yadav,PrimeSara73,Female,2002-12-02,sarayadav0570@estcgp.gg,+17310830713,USA,1048
P0571,Aman,Singh,NexusAman12,Male,1997-06-26,amansingh0571@estcgp.gg,+918124993170,India,4782
P0572,Riya,Singh,StormRiya9,Female,1998-03-15,riyasingh0572@estcgp.gg,+918965906305,India,3773
P0573,John,Singh,NovaJohn52,Male,2002-06-19,johnsingh0573@estcgp.gg,+918517785483,India,1576
P0574,John,Jain,TitanJohn65,Male,1998-04-08,johnjain0574@estcgp.gg,+919080033534,India,3211
P0575,Sam,Singh,CrimsonSam86,Male,2000-09-19,samsingh0575@estcgp.gg,+918616393047,India,181
P0576,Sara,Patel,WolfSara84,Female,1996-07-12,sarapatel0576@estcgp.gg,+917099192412,India,4175
P0577,Sara,Patel,VortexSara46,Female,1997-03-12,sarapatel0577@estcgp.gg,+919416099214,India,3856
P0578,Sara,Yadav,StormSara90,Female,1996-07-12,sarayadav0578@estcgp.gg,+918419432307,India,4184
P0579,John,Singh,QuantumJohn88,Male,2000-12-28,johnsingh0579@estcgp.gg,+919544487832,India,998
P0580,Sam,Yadav,NovaSam47,Male,2004-01-02,samyadav0580@estcgp.gg,+918693313972,India,4331
P0581,Aman,Khan,GhostAman3,Male,1996-08-02,amankhan0581@estcgp.gg,+919824118291,India,3353
P0582,Riya,Yadav,NeonRiya25,Female,2003-06-03,riyayadav0582@estcgp.gg,+917859345187,India,2020
P0583,Alex,Patel,PhoenixAlex18,Male,2004-03-03,alexpatel0583@estcgp.gg,+918075467199,India,3786
P0584,Sara,Singh,StormSara55,Female,1998-10-21,sarasingh0584@estcgp.gg,+919469246120,India,3231
P0585,Riya,Khan,HyperRiya61,Female,1997-01-10,riyakhan0585@estcgp.gg,+18720869578,USA,311
P0586,Sam,Singh,PulseSam19,Male,1998-07-24,samsingh0586@estcgp.gg,+19629653652,USA,247
P0587,John,Patel,NitroJohn88,Male,2001-07-03,johnpatel0587@estcgp.gg,+919563161252,India,4340
P0588,Riya,Singh,ShadowRiya20,Female,2006-09-16,riyasingh0588@estcgp.gg,+919572432727,India,746
P0589,Sara,Patel,GhostSara85,Female,2001-12-08,sarapatel0589@estcgp.gg,+919820914239,India,1302
P0590,John,Patel,SilentJohn40,Male,1996-03-06,johnpatel0590@estcgp.gg,+919160947571,India,4133
P0591,Riya,Das,PrimeRiya77,Female,2002-04-17,riyadas0591@estcgp.gg,+919061131490,India,3914
P0592,Sara,Pillai,NexusSara99,Female,1999-08-11,sarapillai0592@estcgp.gg,+917863798612,India,4488
P0593,John,Yadav,RogueJohn66,Male,2001-09-01,johnyadav0593@estcgp.gg,+919189853778,India,1842
P0594,Alex,Singh,ShadowAlex64,Male,2006-08-03,alexsingh0594@estcgp.gg,+17887372145,USA,4968
P0595,Sara,Yadav,StormSara14,Female,1999-06-27,sarayadav0595@estcgp.gg,+18258032429,USA,4959
P0596,Sam,Gupta,PhoenixSam28,Male,2003-04-05,samgupta0596@estcgp.gg,+919086912155,India,4261
P0597,Alex,Taylor,CyberAlex51,Male,2006-02-01,alextaylor0597@estcgp.gg,+917631217613,India,3689
P0598,Alex,Khan,PulseAlex43,Male,2004-01-25,alexkhan0598@estcgp.gg,+917591617968,India,3949
P0599,Sara,Singh,StormSara97,Female,2003-07-23,sarasingh0599@estcgp.gg,+918450446990,India,3358
P0600,Aman,Patel,HyperAman50,Male,2005-08-16,amanpatel0600@estcgp.gg,+917849190024,India,1586
